task_name,feedback_loop,directive,task_iteration,validation,learning,filtered
"record laboratory or field data, including numerical data, test results, photographs, or summaries of visual observations.",0.0,0.6551724137931034,0.0,0.0,0.0,0.3448275862068966
"record messages, suggesting rewording for clarity or conciseness.",0.008390541571319604,0.4477498093058734,0.4073226544622426,0.10106788710907703,0.019832189168573607,0.015636918382913808
"record operating data, such as process conditions, test results, or instrument readings.",0.0,0.0,0.0,0.0,0.0,1.0
record operational or production data on specified forms.,0.0,0.0,0.0,0.0,0.0,1.0
"record production and test data for each food product batch, such as the ingredients used, temperature, test results, and time cycle.",0.0,0.0,0.0,0.0,0.0,1.0
record symbols on computer storage media and use computer aided transcription to translate and display them as text.,0.0,0.75,0.13829787234042554,0.0,0.0,0.11170212765957446
"record test data and prepare reports, summaries, or charts that interpret test results.",0.12804878048780488,0.524390243902439,0.2073170731707317,0.0,0.0,0.1402439024390244
"record test procedures and results, numerical and graphical data, and recommendations for changes in product or test methods.",0.0,0.32727272727272727,0.0,0.3090909090909091,0.0,0.36363636363636365
"record the exact locations and conditions of artifacts uncovered in diggings or surveys, using drawings and photographs as necessary.",0.047337278106508875,0.5118343195266272,0.14497041420118342,0.10355029585798817,0.1301775147928994,0.0621301775147929
"record, process, and maintain patient data or treatment records and prepare reports.",0.0,0.0,0.0,0.0,0.0,1.0
"record, review, and compile operations records, test results, and gauge readings such as temperatures, pressures, concentrations, and flows.",0.0,0.0,0.0,0.0,0.0,1.0
redesign the movement of goods to maximize value and minimize costs.,0.0,0.29213483146067415,0.5056179775280899,0.0,0.0,0.20224719101123595
"refer applicants to job openings or to interviews with other staff, in accordance with administrative guidelines or office procedures.",0.0,0.0,0.0,0.0,0.0,1.0
"refer clients to services, such as eye care, health care, rehabilitation, and counseling, to enhance visual and life functioning or when condition exceeds scope of practice.",0.0,0.0,0.0,0.0,0.7727272727272727,0.22727272727272727
"refer exporters to experts in areas such as trade financing, international marketing, government export requirements, international banking, or marine insurance.",0.0,0.0,0.0,0.0,0.6962025316455697,0.3037974683544304
refer patients to appropriate health care services or resources.,0.0,0.0,0.0,0.0,0.5294117647058824,0.47058823529411764
refer patients to medical specialists or other practitioners when necessary.,0.0,0.0,0.0,0.0,0.0,1.0
"refer patients to medical specialists, social services or other professionals as appropriate.",0.0,0.0,0.0,0.0,0.5161290322580645,0.4838709677419355
"refer patients, clients, or family members to community resources or to specialists as necessary.",0.0,0.0,0.0,0.0,0.0,1.0
refer to manuals and wiring diagrams to gather information needed to repair machines.,0.0,0.0,0.0,0.0,0.0,1.0
"refer to reference materials, such as dictionaries, lexicons, encyclopedias, and computerized terminology banks, as needed to ensure translation accuracy.",0.0,0.0,0.0,0.0,0.0,1.0
"refer to schematic drawings, product manuals, and troubleshooting guides to diagnose and repair problems.",0.0,0.0,0.0,0.0,0.4666666666666667,0.5333333333333333
refer to schematics and manufacturers' specifications that show connections and provide instructions on how to locate problems.,0.0,0.0,0.0,0.0,0.0,1.0
refer unresolved customer grievances to designated departments for further investigation.,0.0,0.0,0.0,0.0,0.0,1.0
"reformat documents, moving paragraphs or columns.",0.017349575489110373,0.49317091177556294,0.4219269102990033,0.03322259136212625,0.021040974529346623,0.013289036544850499
reinstall software programs or adjust settings on existing software to fix machine malfunctions.,0.21711899791231734,0.2839248434237996,0.06889352818371608,0.0,0.40083507306889354,0.029227557411273485
relay credit report information to subscribers by mail or by telephone.,0.0,0.31225296442687744,0.1541501976284585,0.0,0.45454545454545453,0.07905138339920949
"render drawings, illustrations, and sketches of buildings, manufactured products, or models, working from sketches, blueprints, memory, models, or reference materials.",0.0,0.0,0.85,0.0,0.0,0.15
render sequential drawings that can be turned into animated films or advertisements.,0.0,0.6323529411764706,0.0,0.0,0.0,0.36764705882352944
rent or lease properties on behalf of clients.,0.0,0.0,0.0,0.0,0.0,1.0
rent properties or manage rental properties.,0.0,0.0,0.0,0.0,0.0,1.0
"repair, rework, or calibrate hydraulic or pneumatic assemblies or systems to meet operational specifications or tolerances.",0.0,0.0,0.0,0.0,0.0,1.0
replace and clean electrical or electronic components.,0.0,0.0,0.0,0.0,0.0,1.0
report all positions or trading results.,0.0,0.0,0.0,0.0,0.0,1.0
"report any pertinent information to the proper authorities in cases of child endangerment, neglect, or abuse.",0.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666
"report incidences of child or elder abuse, neglect, or threats of harm to authorities, as required.",0.0,0.0,0.0,0.0,0.0,1.0
report results of statistical analyses in peer-reviewed papers and technical manuals.,0.0,0.21800947867298578,0.1990521327014218,0.0,0.44549763033175355,0.13744075829383887
"report results of statistical analyses, including information in the form of graphs, charts, and tables.",0.04742547425474255,0.3319783197831978,0.1910569105691057,0.058265582655826556,0.34010840108401086,0.03116531165311653
represent clients in obtaining bids or awarding construction contracts.,0.0,0.0,0.0,0.0,0.0,1.0
represent company at trade association meetings to promote products.,0.0,0.0,0.5,0.0,0.0,0.5
represent organizations before domestic or international regulatory agencies on major policy matters or decisions regarding company products.,0.0,0.30120481927710846,0.39759036144578314,0.0,0.2289156626506024,0.07228915662650602
"represent their government at local, national, and international meetings and conferences.",0.0,0.0,0.0,0.0,0.0,1.0
"represent their parties in negotiations with political executives or members of other parties, and when speaking with the media.",0.0,0.0,0.0,0.0,0.0,1.0
"research and analyze customer design proposals, specifications, manuals, or other data to evaluate the feasibility, cost, or maintenance requirements of designs or applications.",0.0,0.0,0.0,0.0,0.45454545454545453,0.5454545454545454
"research and analyze laws, regulations, policies, and precedent decisions to prepare for hearings and to determine conclusions.",0.0,0.27586206896551724,0.17586206896551723,0.0,0.4896551724137931,0.05862068965517241
research and analyze member or community needs to determine program directions and goals.,0.0,0.0,0.40625,0.0,0.34375,0.25
"research and analyze reference materials, and consult with interested parties in order to develop new products or modify existing designs.",0.0,0.4,0.0,0.0,0.0,0.6
research and control animal selection and breeding practices to increase production efficiency and improve animal quality.,0.0,0.0,0.0,0.0,0.0,1.0
research and evaluate emerging instructional technologies or methods.,0.0,0.0,0.0,0.0,0.0,1.0
research and identify potential customers for products or services.,0.05063291139240506,0.31962025316455694,0.439873417721519,0.0,0.1360759493670886,0.05379746835443038
"research and prepare manuscripts in support of public programming and the development of exhibits at historic sites, museums, libraries, and archives.",0.0,0.524,0.392,0.0,0.0,0.084
research and record the origins and historical significance of archival materials.,0.0,0.3737864077669903,0.24757281553398058,0.0,0.30097087378640774,0.07766990291262135
research case law or outcomes of previous case hearings.,0.0,0.0,0.0,0.0,0.0,1.0
"research computerized automotive applications, such as telemetrics, intelligent transportation systems, artificial intelligence, or automatic control.",0.0,0.0,0.0,0.0,0.0,1.0
"research craft trends, venues, and customer buying patterns to inspire designs and marketing strategies.",0.0,0.0,0.0,0.0,0.0,1.0
"research current trends and new technology, such as printing production techniques, computer software, and design trends.",0.0,0.0,0.0,0.0,0.5757575757575758,0.42424242424242425
research diseases to which animals could be susceptible.,0.0,0.0,0.0,0.0,0.0,1.0
"research environmental sustainability issues, concerns, or stakeholder interests.",0.0,0.0,0.2807017543859649,0.0,0.5087719298245614,0.21052631578947367
research hardware or software products to meet technical networking or security needs.,0.0,0.17834394904458598,0.14968152866242038,0.0,0.6146496815286624,0.05732484076433121
research how characteristics of plants or animals are carried through successive generations.,0.0,0.14285714285714285,0.0,0.0,0.6952380952380952,0.1619047619047619
research information in the municipal archives upon request of public officials or private citizens.,0.0,0.35555555555555557,0.0,0.0,0.4666666666666667,0.17777777777777778
research information requested by farmers.,0.0,0.3291139240506329,0.27848101265822783,0.0,0.34177215189873417,0.05063291139240506
"research laws, court decisions, documents, opinions, briefs, or other information related to cases before the court.",0.0,0.3088235294117647,0.22794117647058823,0.0,0.35294117647058826,0.11029411764705882
"research laws, regulations, policies, or precedent decisions to prepare for hearings.",0.0,0.208955223880597,0.17164179104477612,0.0,0.5522388059701493,0.06716417910447761
research legal issues and write opinions on the issues.,0.0,0.29120879120879123,0.2692307692307692,0.0,0.3956043956043956,0.04395604395604396
research new financial products or analytics to determine their usefulness.,0.2,0.4,0.1523809523809524,0.0,0.22857142857142856,0.01904761904761905
research new software or design concepts.,0.0,0.0,0.0,0.0,0.0,1.0
"research new technologies by attending seminars, reading trade articles, or taking classes, and implement or recommend the implementation of new technologies.",0.0,0.0,0.0,0.0,0.8,0.2
"research or develop analytical tools to address issues such as portfolio construction or optimization, performance measurement, attribution, profit and loss measurement, or pricing models.",0.13991769547325103,0.31893004115226337,0.26954732510288065,0.0,0.23045267489711935,0.0411522633744856
"research or implement green automotive technologies involving alternative fuels, electric or hybrid cars, or lighter or more fuel-efficient vehicles.",0.0,0.0,0.0,0.0,0.5555555555555556,0.4444444444444444
"research or recommend textbooks, software, equipment, or other learning materials to complement tutoring.",0.0,0.3884297520661157,0.1652892561983471,0.0,0.35537190082644626,0.09090909090909091
"research or review regulatory, technical, or market issues related to sustainability.",0.0,0.0,0.0,0.0,0.0,1.0
"research particular roles to find out more about a character, or the time and place in which a piece is set.",0.0,0.0,0.0,0.0,0.5,0.5
"research policies, practices, or procedures for climate or environmental management.",0.0,0.0,0.0,0.0,0.0,1.0
"research production specifications, costs, production materials and manufacturing methods and provide cost estimates and itemized production requirements.",0.0,0.0,0.0,0.0,0.0,1.0
"research production topics using the internet, video archives, and other informational sources.",0.0,0.25806451612903225,0.20430107526881722,0.0,0.4838709677419355,0.053763440860215055
"research reference materials, analyze production data, and consult with interested parties to develop ideas for new products.",0.0,0.0,0.0,0.0,0.0,1.0
"research technical requirements or environmental impacts of urban green spaces, such as green roof installations.",0.0,0.0,0.0,0.0,0.0,1.0
"research the chemical effects of substances, such as drugs, serums, hormones, or food, on tissues or vital processes.",0.0,0.0,0.0,0.0,0.78125,0.21875
"research the history of a particular country or region, or of a specific time period.",0.0,0.28185328185328185,0.22007722007722008,0.0,0.44015444015444016,0.05791505791505792
"research use of bacteria and microorganisms to develop vitamins, antibiotics, amino acids, grain alcohol, sugars, and polymers.",0.0,0.0,0.0,0.0,0.0,1.0
"research, compile, analyze and organize information from maps, reports, investigations, and books for use in reports and special projects.",0.031791907514450865,0.31647398843930635,0.21242774566473988,0.0,0.407514450867052,0.031791907514450865
"research, compile, and prepare reports, manuals, correspondence, or other information required by management or governmental agencies.",0.0,0.34523809523809523,0.31547619047619047,0.0,0.2857142857142857,0.05357142857142857
"research, document, rate, or select alternatives for web architecture or technologies.",0.0,0.17391304347826086,0.34782608695652173,0.0,0.40217391304347827,0.07608695652173914
"research, evaluate, and prepare recommendations on curricula, instructional methods, and materials for school systems.",0.0,0.2962962962962963,0.3333333333333333,0.0,0.2757201646090535,0.09465020576131687
"research, select, or apply sensors, communication technologies, or control devices for motion control, position sensing, pressure sensing, or electronic communication.",0.25,0.0,0.0,0.0,0.43333333333333335,0.31666666666666665
"resolve any problems with itineraries, service, or accommodations.",0.0,0.3815789473684211,0.35526315789473684,0.0,0.0,0.2631578947368421
resolve customer complaints or answer customers' questions regarding policies and procedures.,0.0,0.16363636363636364,0.14545454545454545,0.10909090909090909,0.39545454545454545,0.18636363636363637
resolve customer complaints regarding food service.,0.0,0.0,0.0,0.0,0.0,1.0
resolve customer complaints regarding problems such as payout errors.,0.0,0.2698412698412698,0.0,0.0,0.30158730158730157,0.42857142857142855
resolve customer complaints regarding sales and service.,0.0,0.24793388429752067,0.2396694214876033,0.0,0.21487603305785125,0.2975206611570248
resolve customer complaints regarding worker performance or services rendered.,0.0,0.0,0.0,0.0,0.0,1.0
resolve customer complaints.,0.1390728476821192,0.15894039735099338,0.1986754966887417,0.0,0.2582781456953642,0.24503311258278146
"resolve customers' service or billing complaints by performing activities such as exchanging merchandise, refunding money, or adjusting bills.",0.0,0.3063063063063063,0.2972972972972973,0.0,0.18018018018018017,0.21621621621621623
resolve discrepancies in accounting records.,0.0,0.0,0.0,0.0,0.36,0.64
"resolve garbled or indecipherable messages, using cryptographic procedures and equipment.",0.0,0.5490196078431373,0.0,0.0,0.0,0.45098039215686275
"resolve or clarify codes or diagnoses with conflicting, missing, or unclear information by consulting with doctors or others or by participating in the coding team's regular meetings.",0.0,0.0,0.0,0.0,0.5862068965517241,0.41379310344827586
"resolve problems concerning transportation, logistics systems, imports or exports, or customer issues.",0.0,0.0,0.31343283582089554,0.0,0.2537313432835821,0.43283582089552236
resolve questions or problems with customs officials.,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333
"respond to customer complaints, legal inquiries, payment negotiations, or other post-service matters.",0.0,0.0,0.0,0.0,0.0,1.0
"respond to customer complaints, taking action as necessary.",0.0,0.0,0.0,0.0,0.0,1.0
respond to customer inquiries or complaints.,0.02576489533011272,0.22061191626409019,0.10305958132045089,0.04830917874396135,0.1819645732689211,0.42028985507246375
"respond to customer, public, or media requests for information about wellness programs or services.",0.0,0.0,0.0,0.0,0.0,1.0
respond to general inquiries or requests from the public.,0.0,0.15577889447236182,0.0,0.0,0.3417085427135678,0.5025125628140703
"respond to internal and external requests for the release of information contained in medical records, copying medical records, and selective extracts in accordance with laws and regulations.",0.0,0.5053191489361702,0.0,0.0,0.43617021276595747,0.05851063829787234
"respond to passengers' questions, requests, or complaints.",0.0,0.0,0.0,0.0,0.4878048780487805,0.5121951219512195
respond to program error messages by finding and correcting problems or terminating the program.,0.4618585298196949,0.10194174757281553,0.05409153952843273,0.09223300970873786,0.2635228848821082,0.026352288488210817
respond to questions from judicial officers or court staff on general legal issues.,0.0,0.0,0.0,0.0,0.6533333333333333,0.3466666666666667
"respond to questions from patrons, and provide information about animals, such as behavior, habitat, breeding habits, or facility activities.",0.0,0.0,0.0,0.0,0.7941176470588235,0.20588235294117646
respond to requests for information about employers' activities or status.,0.0,0.0,0.0,0.0,0.5555555555555556,0.4444444444444444
respond to requests for information from the media or designate an appropriate spokesperson or information source.,0.0,0.2839506172839506,0.20987654320987653,0.0,0.24691358024691357,0.25925925925925924
"respond to requests for information from the public, other municipalities, state officials, or state and federal legislative offices.",0.0,0.34615384615384615,0.0,0.0,0.5307692307692308,0.12307692307692308
"respond to user email inquiries, or set up automated systems to send responses.",0.0,0.0,0.0,0.0,0.0,1.0
retrieve information from central databases for storage in a library's computer.,0.11458333333333333,0.140625,0.11458333333333333,0.0,0.578125,0.052083333333333336
"retrieve patient medical records for physicians, technicians, or other medical personnel.",0.0,0.0,0.0,0.0,0.0,1.0
"retrieve, separate and sort program output as needed, and send data to specified users.",0.22527472527472528,0.23076923076923078,0.13186813186813187,0.0,0.35714285714285715,0.054945054945054944
return assignments to students in accordance with established deadlines.,0.0,0.0,0.0,0.0,0.0,1.0
return borrowed or rented items when productions are complete and return other items to storage.,0.0,0.8571428571428571,0.0,0.0,0.0,0.14285714285714285
"review advertising trends, consumer surveys, and other data regarding marketing of goods and services to determine the best way to promote products.",0.0,0.0,0.0,0.0,0.0,1.0
review all securities transactions to ensure accuracy of information and conformance to governing agency regulations.,0.0,0.0,0.0,0.0,0.0,1.0
"review and analyze computer printouts and performance indicators to locate code problems, and correct errors by correcting codes.",0.30726434589095536,0.18359561278016215,0.1236687331107932,0.16992529009696392,0.2018756954379272,0.013670322683198219
"review and analyze legislation, laws, or public policy and recommend changes to promote or support interests of the general population or special groups.",0.0,0.3595505617977528,0.2696629213483146,0.0,0.25842696629213485,0.11235955056179775
"review and analyze new, proposed, or revised laws, regulations, policies, and procedures to interpret their meaning and determine their impact.",0.0,0.27954545454545454,0.3181818181818182,0.0659090909090909,0.29772727272727273,0.038636363636363635
"review and analyze specifications, sketches, drawings, ideas, and related data to assess factors affecting component designs and the procedures and instructions to be followed.",0.0,0.0,0.0,0.0,0.0,1.0
review and approve proofs submitted by composing room prior to publication production.,0.0,0.2542372881355932,0.3305084745762712,0.288135593220339,0.0,0.1271186440677966
"review and edit transcribed reports or dictated material for spelling, grammar, clarity, consistency, and proper medical terminology.",0.0,0.3601190476190476,0.36607142857142855,0.16666666666666666,0.08630952380952381,0.020833333333333332
review and evaluate clients' progress in relation to measurable goals described in treatment and care plans.,0.0,0.0,0.0,0.0,0.0,1.0
review and evaluate employee performance.,0.0,0.0,0.0,0.0,0.0,1.0
"review and evaluate materials, using book reviews, catalogs, faculty recommendations, and current holdings to select and order print, audio-visual, and electronic resources.",0.0,0.0,0.0,0.0,0.0,1.0
"review and evaluate new and current programs to determine their efficiency, effectiveness, and compliance with state, local, and federal regulations and recommend any necessary modifications.",0.0,0.0,0.0,0.0,0.0,1.0
"review and interpret government codes, and develop programs to ensure adherence to codes and facility safety, security, and maintenance.",0.0,0.0,0.0,0.0,0.0,1.0
"review and interpret plans, blueprints, site layouts, specifications, or construction methods to ensure compliance to legal requirements and safety regulations.",0.0,0.2830188679245283,0.2641509433962264,0.0,0.32075471698113206,0.1320754716981132
review and revise sustainability proposals or policies.,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333
"review and verify data, such as age, name, address, and principal sum and value of property on insurance applications and policies.",0.0,0.0,0.0,0.0,0.0,1.0
"review applications for site plans and permits and recommend approval, denial, modification, or further investigative action.",0.0,0.32978723404255317,0.2765957446808511,0.0,0.2872340425531915,0.10638297872340426
review assembled films or edited videotapes on screens or monitors to determine if corrections are necessary.,0.0,0.0,0.0,0.0,0.0,1.0
"review blueprints, building codes, or specifications to determine work details or procedures.",0.0,0.0,0.0,0.0,0.0,1.0
review books and journal articles for potential publication.,0.0,0.22826086956521738,0.17391304347826086,0.40217391304347827,0.0,0.1956521739130435
"review catalogs, industry periodicals, directories, trade journals, and internet sites and consult with other department personnel to locate necessary goods and services.",0.0,0.0,0.0,0.0,0.0,1.0
"review changes to financial, family, or employment situations to determine whether changes to existing debt management plans, spending plans, or budgets are needed.",0.0,0.0,0.0,0.0,0.0,1.0
"review class material with students by discussing text, working solutions to problems, or reviewing worksheets or other assignments.",0.021974148061104582,0.26980023501762634,0.24688601645123384,0.09882491186839013,0.33595769682726206,0.026556991774383077
review clinical protocols to ensure collection of data needed for regulatory submissions.,0.0,0.38461538461538464,0.0,0.0,0.0,0.6153846153846154
review collection reports to determine the status of collections and the amounts of outstanding balances.,0.0,0.2962962962962963,0.3148148148148148,0.0,0.0,0.3888888888888889
"review complaints, petitions, motions, or pleadings that have been filed to determine issues involved or basis for relief.",0.0,0.0,0.0,0.0,0.0,1.0
review completed construction drawings and cost estimates for accuracy and conformity to standards and regulations.,0.0,0.3829787234042553,0.3404255319148936,0.0,0.0,0.2765957446808511
"review data about material assets, net worth, liabilities, capital stock, surplus, income, and expenditures.",0.0,0.0,0.0,0.0,0.0,1.0
"review development plans for transportation system effects, infrastructure requirements, or compliance with applicable transportation regulations.",0.0,0.0,0.0,0.0,0.0,1.0
"review documents such as purchase orders, sales tickets, charge slips, or hospital records to compute fees or charges due.",0.0,0.0,0.0,0.0,0.0,1.0
review employment applications and job orders to match applicants with job requirements.,0.0,0.3466666666666667,0.3333333333333333,0.0,0.0,0.32
"review event bills for accuracy, and approve payment.",0.0,0.0,0.41025641025641024,0.0,0.0,0.5897435897435898
"review existing electrical engineering criteria to identify necessary revisions, deletions, or amendments to outdated material.",0.0,0.0,0.0,0.0,0.0,1.0
review existing policies or legislation to identify environmental impacts.,0.0,0.23404255319148937,0.40425531914893614,0.0,0.32978723404255317,0.031914893617021274
review facts of incidents to determine if criminal act or statute violations were involved.,0.0,0.0,0.0,0.0,0.0,1.0
"review files, records, and other documents to obtain information to respond to requests.",0.0,0.22815533980582525,0.12135922330097088,0.1553398058252427,0.3786407766990291,0.11650485436893204
"review financial periodicals, stock and bond reports, business publications, or other material to identify potential investments for clients or to keep abreast of trends affecting market conditions.",0.0,0.2563291139240506,0.0759493670886076,0.0,0.5822784810126582,0.08544303797468354
"review financial statements, sales or activity reports, or other performance data to identify opportunities for cost reductions or service improvements.",0.11023622047244094,0.33070866141732286,0.25984251968503935,0.09448818897637795,0.1889763779527559,0.015748031496062992
"review financial statements, sales or activity reports, or other performance data to measure productivity or goal achievement or to identify areas needing cost reduction or program improvement.",0.09375,0.35,0.2625,0.1,0.1625,0.03125
review footage sequence by sequence to become familiar with it before assembling it into a final product.,0.0,0.0,0.0,0.0,0.0,1.0
"review global, national, or regional transportation or logistics reports for ways to improve efficiency or minimize the environmental impact of logistics activities.",0.0,0.0,0.0,0.0,0.0,1.0
review grant applications or make funding recommendations.,0.0,0.3442622950819672,0.3770491803278688,0.0,0.0,0.2786885245901639
"review instructional content, methods, and student evaluations to assess strengths and weaknesses, and to develop recommendations for course revision, development, or elimination.",0.0,0.25060827250608275,0.3564476885644769,0.2518248175182482,0.09124087591240876,0.049878345498783457
review insurance policy terms to determine whether a particular loss is covered by insurance.,0.0,0.1945945945945946,0.14594594594594595,0.0,0.5567567567567567,0.10270270270270271
review insurance policy to determine coverage.,0.0,0.0,0.0,0.0,0.5849056603773585,0.41509433962264153
review legal publications and perform database searches to identify laws and court decisions relevant to pending cases.,0.0,0.0,0.0,0.0,0.0,1.0
review manuscripts for publication in books and professional journals.,0.0,0.1870967741935484,0.1935483870967742,0.49032258064516127,0.0967741935483871,0.03225806451612903
"review operating practices and procedures to determine whether improvements can be made in areas such as workflow, reporting procedures, or expenditures.",0.0,0.0,0.0,0.0,0.0,1.0
review operational records and reports to project sales and determine profitability.,0.0,0.0,0.0,0.0,0.0,1.0
"review or approve designs, calculations, or cost estimates.",0.0,0.0,0.0,0.0,0.0,1.0
review or transmit images and information using picture archiving or communications systems.,0.0,0.5476190476190477,0.0,0.0,0.0,0.4523809523809524
"review or update web page content or links in a timely manner, using appropriate tools.",0.055201698513800426,0.3184713375796178,0.3375796178343949,0.17197452229299362,0.06369426751592357,0.05307855626326964
review papers for colleagues and scientific journals.,0.0,0.22560975609756098,0.17073170731707318,0.47560975609756095,0.0,0.12804878048780488
review papers for publication in journals.,0.0,0.19402985074626866,0.1890547263681592,0.4527363184079602,0.13930348258706468,0.024875621890547265
"review papers or serve on editorial boards for scientific journals, and review grant proposals for federal agencies.",0.0,0.17365269461077845,0.18562874251497005,0.4550898203592814,0.12574850299401197,0.059880239520958084
"review papers or serve on editorial boards for scientific journals, and review grant proposals for various agencies.",0.0,0.19597989949748743,0.21105527638190955,0.4321608040201005,0.09045226130653267,0.07035175879396985
"review performer information, such as photos, resumes, voice tapes, videos, and union membership, to decide whom to audition for parts.",0.0,0.0,0.0,0.0,0.0,1.0
"review plans for new construction with clients, enumerating and recommending available options and features.",0.0,0.0,0.0,0.0,0.0,1.0
"review prescription, diagnosis, patient chart, and identification.",0.0,0.0,0.0,0.0,0.0,1.0
review procedures in database management system manuals for making changes to database.,0.11904761904761904,0.125,0.0,0.27380952380952384,0.4107142857142857,0.07142857142857142
"review project activities and prepare and review research, testing, or operational reports.",0.0,0.0,0.0,0.0,0.0,1.0
review project plans to plan and coordinate project activity.,0.0,0.0,0.0,0.0,0.0,1.0
"review property listings, trade journals, and relevant literature, and attend conventions, seminars, and staff and association meetings to remain knowledgeable about real estate markets.",0.0,0.45454545454545453,0.30808080808080807,0.0,0.13636363636363635,0.10101010101010101
"review proposed study protocols to evaluate factors such as sample collection processes, data management plans, and potential subject risks.",0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666
"review published materials and recommend revisions or changes in scope, format, content, and methods of reproduction and binding.",0.0,0.2318271119842829,0.3025540275049116,0.2200392927308448,0.12966601178781925,0.11591355599214145
"review records for completeness, accuracy, and compliance with regulations.",0.0,0.27472527472527475,0.1978021978021978,0.2087912087912088,0.2967032967032967,0.02197802197802198
review reports of securities transactions or price lists to analyze market conditions.,0.0,0.3275862068965517,0.0,0.0,0.43103448275862066,0.2413793103448276
review reports of suspected fraud to determine need for further investigation.,0.0,0.0,0.0,0.0,0.0,1.0
"review research literature to maintain knowledge on topics related to industrial ecology, such as physical science, technology, economy, and public policy.",0.0,0.0,0.4444444444444444,0.0,0.0,0.5555555555555556
review research literature to remain current on psychological science issues.,0.0,0.3,0.18888888888888888,0.0,0.4,0.1111111111111111
"review research or literature in art therapy, psychology, or related disciplines.",0.0,0.21935483870967742,0.14838709677419354,0.16129032258064516,0.432258064516129,0.03870967741935484
"review scientific literature, participate in continuing education activities, or attend conferences and seminars to maintain current knowledge of clinical studies affairs and issues.",0.0,0.0,0.0,0.0,0.0,1.0
review scientific proposals and research papers.,0.0,0.24705882352941178,0.15529411764705883,0.3623529411764706,0.1952941176470588,0.04
"review scripts or other production information to determine a story's locale or period, as well as the number of characters and required costumes.",0.0,0.0,0.0,0.0,0.0,1.0
review sets of photographs to select the best work.,0.0,0.3956043956043956,0.23076923076923078,0.21978021978021978,0.0,0.15384615384615385
"review software documentation to ensure technical accuracy, compliance, or completeness, or to mitigate risks.",0.03258052573121066,0.3287671232876712,0.09774157719363198,0.22362088115512774,0.23694927804516847,0.08034061458718993
review subject matter of materials to be classified and select classification numbers and headings according to classification systems.,0.0,0.5142857142857142,0.0,0.0,0.0,0.4857142857142857
"review work done by others to check for correct spelling and grammar, ensure that company format policies are followed, and recommend revisions.",0.0,0.3582089552238806,0.43283582089552236,0.0,0.0,0.208955223880597
"review work orders, blueprints, specifications, or job samples to determine components, settings, and adjustments for cutting and slicing machines.",0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333
"review written, audio, or video copy and correct errors in content, grammar, or punctuation, following prescribed editorial style and formatting guidelines.",0.0,0.45427728613569324,0.32448377581120946,0.0,0.11799410029498525,0.10324483775811209
"review, approve, or interpret genetic laboratory results.",0.0,0.0,0.0,0.0,0.4375,0.5625
"review, classify, and record survey data in preparation for computer analysis.",0.0,0.5737704918032787,0.1092896174863388,0.24043715846994534,0.0,0.07650273224043716
"revise existing marketing plans or campaigns for green products, technologies, or services.",0.0,0.0,0.0,0.0,0.0,1.0
"revise programs or tapes to eliminate errors, and retest programs to check that problems have been solved.",0.4267616785431512,0.18844022169437846,0.08234362628661916,0.13222486144101345,0.14647664291369755,0.023752969121140142
revise work to meet editorial approval or to fit time or space requirements.,0.0,0.0,0.0,0.0,0.0,1.0
"revise written material to meet personal standards and to satisfy needs of clients, publishers, directors, or producers.",0.0,0.5230769230769231,0.46153846153846156,0.0,0.0,0.015384615384615385
"rewrite original musical scores in different musical styles by changing rhythms, harmonies, or tempos.",0.0,0.6444444444444445,0.3333333333333333,0.0,0.0,0.022222222222222223
"route or reroute drivers in real time with remote route navigation software, satellite linkup systems, or global positioning systems (gps) to improve operational efficiencies.",0.0,0.0,0.0,0.0,0.0,1.0
"sample and test air to identify gasses, such as bromine, ozone, or sulfur dioxide, or particulates, such as mold, dust, or allergens.",0.0,0.0,0.0,0.0,0.40476190476190477,0.5952380952380952
scan or read incoming materials to determine how and where they should be classified or filed.,0.0,0.4166666666666667,0.3958333333333333,0.0,0.0,0.1875
schedule and conduct closings of mortgage transactions.,0.0,0.0,0.0,0.0,0.0,1.0
"schedule and confirm appointments for clients, customers, or supervisors.",0.0,0.0,0.0,0.0,0.0,1.0
schedule and facilitate meetings related to information technology projects.,0.0,0.0,0.0,0.0,0.0,1.0
schedule appointments and maintain and update appointment calendars.,0.0,0.5797101449275363,0.2318840579710145,0.0,0.0,0.18840579710144928
"schedule events and organize details, including refreshment, entertainment, decorations, and the collection of any fees.",0.0,0.2876712328767123,0.5205479452054794,0.0,0.0,0.1917808219178082
schedule space or equipment for special programs and prepare lists of participants.,0.0,0.0,0.0,0.0,0.0,1.0
"script, plan, and create animated narrative sequences under tight deadlines, using computer software and hand drawing techniques.",0.0,0.4444444444444444,0.47619047619047616,0.0,0.0,0.07936507936507936
"search electronic sources, such as databases or repositories, or manual sources for information.",0.03294573643410853,0.21511627906976744,0.09593023255813954,0.018410852713178296,0.6017441860465116,0.035852713178294575
"search for specific sets of stored, typed characters to make changes.",0.08530805687203792,0.4597156398104265,0.1943127962085308,0.0,0.1990521327014218,0.061611374407582936
