"occupation_id","task_id","onet_task_id","task_statement","task_family_id","task_type","time_share_prior","value_centrality","bargaining_power_weight","role_criticality","ai_support_observability","source_mix","source_confidence","notes"
"occ_41_3011_00","task_occ_41_3011_00_4590","4590","Determine advertising medium to be used, and prepare sample advertisements within the selected medium for presentation to customers.","cluster_client_interaction","Core","0.0409","0.8510","0.8090","core","0.3645","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.6580","seeded_from_onet_task_inventory"
"occ_41_3011_00","task_occ_41_3011_00_4591","4591","Consult with company officials, sales departments, and advertising agencies to develop promotional plans.","cluster_drafting","Core","0.0171","0.5988","0.4883","supporting","0.2205","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.6185","seeded_from_onet_task_inventory"
"occ_41_3011_00","task_occ_41_3011_00_4592","4592","Prepare promotional plans, sales literature, media kits, and sales contracts, using computer.","cluster_decision_support","Core","0.0192","0.8562","0.8154","core","0.5000","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.6135","seeded_from_onet_task_inventory"
"occ_41_3011_00","task_occ_41_3011_00_4593","4593","Identify new advertising markets, and propose products to serve them.","cluster_relationship_management","Core","0.0466","0.8760","0.7729","core","0.2725","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5735","seeded_from_onet_task_inventory"
"occ_41_3011_00","task_occ_41_3011_00_4594","4594","Write copy as part of layout.","cluster_drafting","Core","0.0912","0.7898","0.5991","core","0.2205","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.6185","seeded_from_onet_task_inventory"
"occ_41_3011_00","task_occ_41_3011_00_4595","4595","Attend sales meetings, industry trade shows, and training seminars to gather information, promote products, expand network of contacts, and increase knowledge.","cluster_research_synthesis","Core","0.0159","0.6478","0.7025","supporting","0.0025","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.4300","seeded_from_onet_task_inventory"
"occ_41_3011_00","task_occ_41_3011_00_4596","4596","Gather all relevant material for bid processes, and coordinate bidding and contract approval.","cluster_coordination","Core","0.0173","0.7450","0.6247","core","0.3185","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.6310","seeded_from_onet_task_inventory"
"occ_41_3011_00","task_occ_41_3011_00_4597","4597","Arrange for commercial taping sessions, and accompany clients to sessions.","cluster_client_interaction","Core","0.0164","0.7402","0.7447","core","0.3645","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.6310","seeded_from_onet_task_inventory"
"occ_41_3011_00","task_occ_41_3011_00_4598","4598","Write sales outlines for use by staff.","cluster_drafting","Supplemental","0.0111","0.2756","0.3008","optional","0.2205","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5785","seeded_from_onet_task_inventory"
"occ_41_3091_00","task_occ_41_3091_00_23222","23222","Answer customers' questions about services, prices, availability, or credit terms.","cluster_client_interaction","n/a","0.0494","0.6320","0.7914","core","0.0120","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.3530","seeded_from_onet_task_inventory"
"occ_41_3091_00","task_occ_41_3091_00_23223","23223","Attend sales or trade meetings or read related publications to obtain information about market conditions, business trends, regulations, or industry developments.","cluster_drafting","n/a","0.0494","0.4720","0.4648","supporting","0.3175","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.4595","seeded_from_onet_task_inventory"
"occ_41_3091_00","task_occ_41_3091_00_23224","23224","Compute and compare costs of services.","cluster_relationship_management","n/a","0.0494","0.6720","0.8456","core","0.0020","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.2955","seeded_from_onet_task_inventory"
"occ_41_3091_00","task_occ_41_3091_00_23225","23225","Consult with clients after sales or contract signings to resolve problems and provide ongoing support.","cluster_client_interaction","n/a","0.0494","0.6320","0.7914","core","0.0120","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.3530","seeded_from_onet_task_inventory"
"occ_41_3091_00","task_occ_41_3091_00_23226","23226","Contact prospective or existing customers to discuss how services can meet their needs.","cluster_client_interaction","n/a","0.0494","0.6320","0.7914","core","0.0120","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.3530","seeded_from_onet_task_inventory"
"occ_41_3091_00","task_occ_41_3091_00_23227","23227","Create forms or agreements to complete sales.","cluster_drafting","n/a","0.0494","0.4720","0.4648","supporting","0.3175","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.4460","seeded_from_onet_task_inventory"
"occ_41_3091_00","task_occ_41_3091_00_23228","23228","Develop sales presentations or proposals to explain service specifications.","cluster_drafting","n/a","0.0494","0.4720","0.4648","supporting","0.3175","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.4595","seeded_from_onet_task_inventory"
"occ_41_3091_00","task_occ_41_3091_00_23229","23229","Distribute promotional materials at meetings, conferences, or trade shows.","cluster_relationship_management","n/a","0.0494","0.6720","0.8456","core","0.0020","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.2955","seeded_from_onet_task_inventory"
"occ_41_3091_00","task_occ_41_3091_00_23230","23230","Emphasize or recommend service features based on knowledge of customers' needs and vendor capabilities and limitations.","cluster_client_interaction","n/a","0.0494","0.6320","0.7914","core","0.0120","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.3530","seeded_from_onet_task_inventory"
"occ_41_3091_00","task_occ_41_3091_00_23231","23231","Identify prospective customers using business directories, leads from clients, or information from conferences or trade shows.","cluster_client_interaction","n/a","0.0494","0.6320","0.7914","core","0.0120","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.4070","seeded_from_onet_task_inventory"
"occ_41_3091_00","task_occ_41_3091_00_23232","23232","Inform customers of contracts or other information pertaining to purchased services.","cluster_client_interaction","n/a","0.0494","0.6320","0.7914","core","0.0120","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.3530","seeded_from_onet_task_inventory"
"occ_41_3091_00","task_occ_41_3091_00_23233","23233","Maintain customer records using automated systems.","cluster_client_interaction","n/a","0.0494","0.6320","0.7914","core","0.0120","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.3530","seeded_from_onet_task_inventory"
"occ_41_3091_00","task_occ_41_3091_00_23234","23234","Monitor market conditions, innovations, and competitors' services, prices, and sales.","cluster_relationship_management","n/a","0.0494","0.6720","0.8456","core","0.0020","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.2955","seeded_from_onet_task_inventory"
"occ_41_3091_00","task_occ_41_3091_00_23235","23235","Negotiate prices or terms of sales or service agreements.","cluster_relationship_management","n/a","0.0494","0.6720","0.8456","core","0.0020","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.3405","seeded_from_onet_task_inventory"
"occ_41_3091_00","task_occ_41_3091_00_23236","23236","Quote prices, credit terms, contract terms, or fulfillment dates for services.","cluster_relationship_management","n/a","0.0494","0.6720","0.8456","core","0.0020","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.2955","seeded_from_onet_task_inventory"
"occ_41_3091_00","task_occ_41_3091_00_manual_sr_01","manual_sr_01","Qualify customer needs, budget limits, and buying constraints.","cluster_client_interaction","Core","0.0948","0.9112","0.9533","core","0.0120","src_manual_role_graph_review_2026_03","0.5910","seeded_from_onet_task_inventory"
"occ_41_3091_00","task_occ_41_3091_00_manual_sr_02","manual_sr_02","Coordinate solution scoping with delivery, product, or account teams.","cluster_coordination","Core","0.0731","0.8348","0.8490","core","0.4710","src_manual_role_graph_review_2026_03","0.7590","seeded_from_onet_task_inventory"
"occ_41_3091_00","task_occ_41_3091_00_manual_sr_03","manual_sr_03","Negotiate commercial terms and move service deals to close.","cluster_relationship_management","Core","0.0917","0.9572","0.9900","core","0.0020","src_manual_role_graph_review_2026_03","0.5875","seeded_from_onet_task_inventory"
"occ_43_3031_00","task_occ_43_3031_00_18561","18561","Prepare and process payroll information.","cluster_execution_routine","Supplemental","0.0111","0.4466","0.3486","supporting","0.1650","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5455","seeded_from_onet_task_inventory"
"occ_43_3031_00","task_occ_43_3031_00_2486","2486","Check figures, postings, and documents for correct entry, mathematical accuracy, and proper codes.","cluster_documentation","Core","0.0548","0.8204","0.6586","core","0.0295","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.4070","seeded_from_onet_task_inventory"
"occ_43_3031_00","task_occ_43_3031_00_2487","2487","Operate computers programmed with accounting software to record, store, and analyze information.","cluster_analysis","Core","0.0560","0.9800","0.7790","core","0.2265","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.6240","seeded_from_onet_task_inventory"
"occ_43_3031_00","task_occ_43_3031_00_2488","2488","Comply with federal, state, and company policies, procedures, and regulations.","cluster_analysis","Core","0.0531","0.9518","0.7626","core","0.2265","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5700","seeded_from_onet_task_inventory"
"occ_43_3031_00","task_occ_43_3031_00_2489","2489","Debit, credit, and total accounts on computer spreadsheets and databases, using specialized accounting software.","cluster_analysis","Core","0.0424","0.8738","0.7174","core","0.2265","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5700","seeded_from_onet_task_inventory"
"occ_43_3031_00","task_occ_43_3031_00_2490","2490","Classify, record, and summarize numerical and financial data to compile and keep financial records, using journals and ledgers or computers.","cluster_documentation","Core","0.0330","0.6918","0.5840","supporting","0.0295","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.4340","seeded_from_onet_task_inventory"
"occ_43_3031_00","task_occ_43_3031_00_2491","2491","Calculate, prepare, and issue bills, invoices, account statements, and other financial statements according to established procedures.","cluster_execution_routine","Supplemental","0.0330","0.4718","0.3632","supporting","0.1650","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5185","seeded_from_onet_task_inventory"
"occ_43_3031_00","task_occ_43_3031_00_2492","2492","Compile statistical, financial, accounting, or auditing reports and tables pertaining to such matters as cash receipts, expenditures, accounts payable and receivable, and profits and losses.","cluster_qa_review","Supplemental","0.0256","0.5816","0.6331","supporting","0.0075","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.3530","seeded_from_onet_task_inventory"
"occ_43_3031_00","task_occ_43_3031_00_2493","2493","Code documents according to company procedures.","cluster_documentation","Core","0.0495","0.7646","0.6263","core","0.0295","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.4070","seeded_from_onet_task_inventory"
"occ_43_3031_00","task_occ_43_3031_00_2494","2494","Access computerized financial information to answer general questions as well as those related to specific accounts.","cluster_analysis","Core","0.0477","0.8960","0.7303","core","0.2265","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5700","seeded_from_onet_task_inventory"
"occ_43_3031_00","task_occ_43_3031_00_2495","2495","Operate 10-key calculators, typewriters, and copy machines to perform calculations and produce documents.","cluster_documentation","Core","0.0519","0.7894","0.6407","core","0.0295","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.4070","seeded_from_onet_task_inventory"
"occ_43_3031_00","task_occ_43_3031_00_2496","2496","Reconcile or note and report discrepancies found in records.","cluster_documentation","Core","0.0396","0.7280","0.6050","core","0.0295","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.4385","seeded_from_onet_task_inventory"
"occ_43_3031_00","task_occ_43_3031_00_2497","2497","Perform financial calculations, such as amounts due, interest charges, balances, discounts, equity, and principal.","cluster_analysis","Core","0.0495","0.9146","0.7411","core","0.2265","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5700","seeded_from_onet_task_inventory"
"occ_43_3031_00","task_occ_43_3031_00_2498","2498","Perform general office duties, such as filing, answering telephones, and handling routine correspondence.","cluster_analysis","Core","0.0483","0.9022","0.7339","core","0.2265","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5700","seeded_from_onet_task_inventory"
"occ_43_3031_00","task_occ_43_3031_00_2499","2499","Prepare bank deposits by compiling data from cashiers, verifying and balancing receipts, and sending cash, checks, or other forms of payment to banks.","cluster_qa_review","Supplemental","0.0193","0.6456","0.6702","supporting","0.0075","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.3395","seeded_from_onet_task_inventory"
"occ_43_3031_00","task_occ_43_3031_00_2500","2500","Receive, record, and bank cash, checks, and vouchers.","cluster_documentation","Core","0.0446","0.7624","0.6250","core","0.0295","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.3935","seeded_from_onet_task_inventory"
"occ_43_3031_00","task_occ_43_3031_00_2501","2501","Calculate and prepare checks for utilities, taxes, and other payments.","cluster_execution_routine","Supplemental","0.0513","0.5632","0.4163","supporting","0.1650","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5185","seeded_from_onet_task_inventory"
"occ_43_3031_00","task_occ_43_3031_00_2502","2502","Compare computer printouts to manually maintained journals to determine if they match.","cluster_analysis","Supplemental","0.0483","0.7322","0.6353","core","0.2265","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5300","seeded_from_onet_task_inventory"
"occ_43_3031_00","task_occ_43_3031_00_2503","2503","Reconcile records of bank transactions.","cluster_execution_routine","Supplemental","0.0205","0.4564","0.3543","supporting","0.1650","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5320","seeded_from_onet_task_inventory"
"occ_43_3031_00","task_occ_43_3031_00_2504","2504","Prepare trial balances of books.","cluster_drafting","Supplemental","0.0115","0.4874","0.4737","supporting","0.3175","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.4370","seeded_from_onet_task_inventory"
"occ_43_3031_00","task_occ_43_3031_00_2505","2505","Monitor status of loans and accounts to ensure that payments are up to date.","cluster_analysis","Supplemental","0.0507","0.7570","0.6497","core","0.2265","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5300","seeded_from_onet_task_inventory"
"occ_43_3031_00","task_occ_43_3031_00_2506","2506","Transfer details from separate journals to general ledgers or data processing sheets.","cluster_execution_routine","Supplemental","0.0095","0.3820","0.3112","optional","0.1650","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5455","seeded_from_onet_task_inventory"
"occ_43_3031_00","task_occ_43_3031_00_2507","2507","Compile budget data and documents, based on estimated revenues and expenses and previous budgets.","cluster_documentation","Supplemental","0.0213","0.5034","0.4748","supporting","0.0295","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.3670","seeded_from_onet_task_inventory"
"occ_43_3031_00","task_occ_43_3031_00_2508","2508","Calculate costs of materials, overhead, and other expenses, based on estimates, quotations and price lists.","cluster_decision_support","Supplemental","0.0465","0.8136","0.8697","core","0.1535","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.4985","seeded_from_onet_task_inventory"
"occ_43_3031_00","task_occ_43_3031_00_2509","2509","Match order forms with invoices, and record the necessary information.","cluster_documentation","Core","0.0465","0.7336","0.6083","core","0.0295","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.3935","seeded_from_onet_task_inventory"
"occ_43_3031_00","task_occ_43_3031_00_2510","2510","Complete and submit tax forms and returns, workers' compensation forms, pension contribution forms, and other government documents.","cluster_documentation","Supplemental","0.0094","0.4098","0.4205","optional","0.0295","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.3670","seeded_from_onet_task_inventory"
"occ_43_3031_00","task_occ_43_3031_00_2511","2511","Maintain inventory records.","cluster_documentation","Supplemental","0.0076","0.3168","0.3665","optional","0.0295","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.3535","seeded_from_onet_task_inventory"
"occ_43_3031_00","task_occ_43_3031_00_2514","2514","Prepare purchase orders and expense reports.","cluster_documentation","Supplemental","0.0177","0.4644","0.4522","supporting","0.0295","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.3535","seeded_from_onet_task_inventory"
"occ_43_4051_00","task_occ_43_4051_00_18565","18565","Confer with customers by telephone or in person to provide information about products or services, take or enter orders, cancel accounts, or obtain details of complaints.","cluster_client_interaction","Core","0.0898","0.9800","0.9540","core","0.1350","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.4935","seeded_from_onet_task_inventory"
"occ_43_4051_00","task_occ_43_4051_00_2578","2578","Keep records of customer interactions or transactions, recording details of inquiries, complaints, or comments, as well as actions taken.","cluster_client_interaction","Core","0.0859","0.9800","0.9540","core","0.1350","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.4935","seeded_from_onet_task_inventory"
"occ_43_4051_00","task_occ_43_4051_00_2579","2579","Resolve customers' service or billing complaints by performing activities such as exchanging merchandise, refunding money, or adjusting bills.","cluster_client_interaction","Supplemental","0.0781","0.7860","0.8415","core","0.1350","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.4535","seeded_from_onet_task_inventory"
"occ_43_4051_00","task_occ_43_4051_00_2580","2580","Check to ensure that appropriate changes were made to resolve customers' problems.","cluster_client_interaction","Core","0.0830","0.9800","0.9540","core","0.1350","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.4935","seeded_from_onet_task_inventory"
"occ_43_4051_00","task_occ_43_4051_00_2581","2581","Contact customers to respond to inquiries or to notify them of claim investigation results or any planned adjustments.","cluster_client_interaction","Core","0.0781","0.9560","0.9401","core","0.1350","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.4935","seeded_from_onet_task_inventory"
"occ_43_4051_00","task_occ_43_4051_00_2582","2582","Refer unresolved customer grievances to designated departments for further investigation.","cluster_client_interaction","Core","0.0752","0.9374","0.9293","core","0.1350","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.4935","seeded_from_onet_task_inventory"
"occ_43_4051_00","task_occ_43_4051_00_2583","2583","Determine charges for services requested, collect deposits or payments, or arrange for billing.","cluster_research_synthesis","Core","0.0771","0.8698","0.7855","core","0.3175","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.4815","seeded_from_onet_task_inventory"
"occ_43_4051_00","task_occ_43_4051_00_2584","2584","Complete contract forms, prepare change of address records, or issue service discontinuance orders, using computers.","cluster_documentation","Core","0.0752","0.7274","0.4713","core","0.2570","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5930","seeded_from_onet_task_inventory"
"occ_43_4051_00","task_occ_43_4051_00_2585","2585","Obtain and examine all relevant information to assess validity of complaints and to determine possible causes, such as extreme weather conditions that could increase utility bills.","cluster_analysis","Supplemental","0.0644","0.6392","0.6417","supporting","0.3175","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.4910","seeded_from_onet_task_inventory"
"occ_43_4051_00","task_occ_43_4051_00_2586","2586","Solicit sales of new or additional services or products.","cluster_coordination","Supplemental","0.0703","0.7164","0.6263","core","0.2995","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5510","seeded_from_onet_task_inventory"
"occ_43_4051_00","task_occ_43_4051_00_2587","2587","Review insurance policy terms to determine whether a particular loss is covered by insurance.","cluster_qa_review","Supplemental","0.0742","0.6612","0.6261","supporting","0.4545","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5865","seeded_from_onet_task_inventory"
"occ_43_4051_00","task_occ_43_4051_00_2589","2589","Compare disputed merchandise with original requisitions and information from invoices and prepare invoices for returned goods.","cluster_drafting","Supplemental","0.0129","0.3792","0.4109","optional","0.3175","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.4370","seeded_from_onet_task_inventory"
"occ_43_4051_00","task_occ_43_4051_00_2591","2591","Recommend improvements in products, packaging, shipping, service, or billing methods and procedures to prevent future problems.","cluster_decision_support","Supplemental","0.0105","0.5048","0.6518","supporting","0.5705","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5095","seeded_from_onet_task_inventory"
"occ_43_4051_00","task_occ_43_4051_00_manual_cs_01","manual_cs_01","Resolve escalated customer cases that require policy judgment or exception handling.","cluster_client_interaction","Core","0.0457","0.8796","0.8958","core","0.1350","src_manual_role_graph_review_2026_03","0.6960","seeded_from_onet_task_inventory"
"occ_43_4051_00","task_occ_43_4051_00_manual_cs_02","manual_cs_02","Document recurring issue patterns and propose process fixes.","cluster_documentation","Supplemental","0.0360","0.4234","0.2950","supporting","0.2570","src_manual_role_graph_review_2026_03","0.7645","seeded_from_onet_task_inventory"
"occ_43_4051_00","task_occ_43_4051_00_manual_cs_03","manual_cs_03","Coordinate with operations, product, or billing teams on recurring failures.","cluster_coordination","Core","0.0436","0.8256","0.6896","core","0.2995","src_manual_role_graph_review_2026_03","0.8430","seeded_from_onet_task_inventory"
"occ_43_6011_00","task_occ_43_6011_00_18573","18573","Answer phone calls and direct calls to appropriate parties or take messages.","cluster_oversight_strategy","Core","0.0657","0.9800","0.9900","core","0.0025","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.4460","seeded_from_onet_task_inventory"
"occ_43_6011_00","task_occ_43_6011_00_18574","18574","Perform general office duties, such as ordering supplies, maintaining records management database systems, and performing basic bookkeeping work.","cluster_documentation","Core","0.0623","0.6964","0.5027","supporting","0.2025","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5860","seeded_from_onet_task_inventory"
"occ_43_6011_00","task_occ_43_6011_00_18575","18575","Prepare agendas and make arrangements, such as coordinating catering for luncheons, for committee, board, and other meetings.","cluster_coordination","Core","0.0125","0.7264","0.7243","core","0.5650","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5820","seeded_from_onet_task_inventory"
"occ_43_6011_00","task_occ_43_6011_00_18576","18576","Coordinate and direct office services, such as records, departmental finances, budget preparation, personnel issues, and housekeeping, to aid executives.","cluster_coordination","Core","0.0666","0.9174","0.8351","core","0.5650","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5820","seeded_from_onet_task_inventory"
"occ_43_6011_00","task_occ_43_6011_00_18577","18577","Provide clerical support to other departments.","cluster_workflow_admin","Core","0.0571","0.6392","0.4231","supporting","0.3635","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5840","seeded_from_onet_task_inventory"
"occ_43_6011_00","task_occ_43_6011_00_18578","18578","Process payroll information.","cluster_execution_routine","Supplemental","0.0140","0.3770","0.2289","optional","0.5610","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5490","seeded_from_onet_task_inventory"
"occ_43_6011_00","task_occ_43_6011_00_18579","18579","Supervise and train other clerical staff and arrange for employee training by scheduling training or organizing training material.","cluster_coordination","Supplemental","0.0104","0.4820","0.5826","supporting","0.5650","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5240","seeded_from_onet_task_inventory"
"occ_43_6011_00","task_occ_43_6011_00_2770","2770","Manage and maintain executives' schedules.","cluster_oversight_strategy","Core","0.0727","0.9800","0.9900","core","0.0025","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.4460","seeded_from_onet_task_inventory"
"occ_43_6011_00","task_occ_43_6011_00_2771","2771","Prepare invoices, reports, memos, letters, financial statements, and other documents, using word processing, spreadsheet, database, or presentation software.","cluster_documentation","Core","0.0683","0.7398","0.5279","core","0.2025","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.6400","seeded_from_onet_task_inventory"
"occ_43_6011_00","task_occ_43_6011_00_2772","2772","Read and analyze incoming memos, submissions, and reports to determine their significance and plan their distribution.","cluster_analysis","Core","0.0588","0.8216","0.7475","core","0.3175","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5040","seeded_from_onet_task_inventory"
"occ_43_6011_00","task_occ_43_6011_00_2773","2773","Open, sort, and distribute incoming correspondence, including faxes and email.","cluster_workflow_admin","Core","0.0649","0.6950","0.4555","supporting","0.3635","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5840","seeded_from_onet_task_inventory"
"occ_43_6011_00","task_occ_43_6011_00_2774","2774","File and retrieve corporate documents, records, and reports.","cluster_documentation","Core","0.0597","0.6778","0.4919","supporting","0.2025","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.6850","seeded_from_onet_task_inventory"
"occ_43_6011_00","task_occ_43_6011_00_2775","2775","Greet visitors and determine whether they should be given access to specific individuals.","cluster_workflow_admin","Core","0.0649","0.6950","0.4555","supporting","0.3635","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5840","seeded_from_onet_task_inventory"
"occ_43_6011_00","task_occ_43_6011_00_2776","2776","Prepare responses to correspondence containing routine inquiries.","cluster_drafting","Core","0.0649","0.7650","0.6775","core","0.0330","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.3755","seeded_from_onet_task_inventory"
"occ_43_6011_00","task_occ_43_6011_00_2779","2779","Make travel arrangements for executives.","cluster_workflow_admin","Core","0.0701","0.7322","0.4771","core","0.3635","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5840","seeded_from_onet_task_inventory"
"occ_43_6011_00","task_occ_43_6011_00_2780","2780","Conduct research, compile data, and prepare papers for consideration and presentation by executives, committees, and boards of directors.","cluster_research_synthesis","Core","0.0255","0.7320","0.7494","core","0.0175","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.4235","seeded_from_onet_task_inventory"
"occ_43_6011_00","task_occ_43_6011_00_2781","2781","Compile, transcribe, and distribute minutes of meetings.","cluster_research_synthesis","Supplemental","0.0112","0.4530","0.5875","supporting","0.0175","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.3295","seeded_from_onet_task_inventory"
"occ_43_6011_00","task_occ_43_6011_00_2782","2782","Attend meetings to record minutes.","cluster_documentation","Core","0.0107","0.4808","0.3777","supporting","0.2025","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5860","seeded_from_onet_task_inventory"
"occ_43_6011_00","task_occ_43_6011_00_2784","2784","Meet with individuals, special interest groups, and others on behalf of executives, committees, and boards of directors.","cluster_oversight_strategy","Supplemental","0.0114","0.6592","0.8191","core","0.0025","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.4060","seeded_from_onet_task_inventory"
"occ_43_6011_00","task_occ_43_6011_00_2785","2785","Set up and oversee administrative policies and procedures for offices or organizations.","cluster_oversight_strategy","Supplemental","0.0580","0.8254","0.9155","core","0.0025","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.4150","seeded_from_onet_task_inventory"
"occ_43_6011_00","task_occ_43_6011_00_2787","2787","Review operating practices and procedures to determine whether improvements can be made in areas such as workflow, reporting procedures, or expenditures.","cluster_qa_review","Supplemental","0.0099","0.3834","0.5182","optional","0.0075","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.3485","seeded_from_onet_task_inventory"
"occ_43_6011_00","task_occ_43_6011_00_2788","2788","Interpret administrative and operating policies and procedures for employees.","cluster_analysis","Supplemental","0.0605","0.6640","0.6561","supporting","0.3175","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.4460","seeded_from_onet_task_inventory"
"occ_43_6014_00","task_occ_43_6014_00_20280","20280","Use computers for various applications, such as database management or word processing.","cluster_execution_routine","Core","0.0529","0.6960","0.4049","supporting","0.2855","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.6450","seeded_from_onet_task_inventory"
"occ_43_6014_00","task_occ_43_6014_00_20281","20281","Create, maintain, and enter information into databases.","cluster_execution_routine","Core","0.0529","0.6960","0.4049","supporting","0.2855","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.6315","seeded_from_onet_task_inventory"
"occ_43_6014_00","task_occ_43_6014_00_20282","20282","Set up and manage paper or electronic filing systems, recording information, updating paperwork, or maintaining documents, such as attendance records, correspondence, or other material.","cluster_documentation","Core","0.0496","0.7150","0.5945","core","0.0920","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.6015","seeded_from_onet_task_inventory"
"occ_43_6014_00","task_occ_43_6014_00_20283","20283","Operate office equipment, such as fax machines, copiers, or phone systems and arrange for repairs when equipment malfunctions.","cluster_workflow_admin","Core","0.0503","0.7012","0.5579","core","0.0910","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.4125","seeded_from_onet_task_inventory"
"occ_43_6014_00","task_occ_43_6014_00_20284","20284","Compose, type, and distribute meeting notes, routine correspondence, or reports, such as presentations or expense, statistical, or monthly reports.","cluster_documentation","Core","0.0470","0.6902","0.5801","supporting","0.0920","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5475","seeded_from_onet_task_inventory"
